author,candidato,circulation,date_published,source,title,url
,Crivella,,2016-09-22T17:43:17-03:00,r7,"Pedro Paulo, do PMDB, é o quarto candidato entrevistado pelo “RJTV – 1ª Edição”",http://www.tvshow.com.br/2016/09/22/pedro-paulo-do-pmdb-e-o-quarto-candidato-entrevistado-pelo-rjtv-1a-edicao/
Bruno Góes - O Globo,Crivella,,2016-09-22T17:00:00-03:00,extra,Crivella: ‘Jamais tentei induzir que tenho apoio da Arquidiocese’,http://extra.globo.com/noticias/brasil/crivella-jamais-tentei-induzir-que-tenho-apoio-da-arquidiocese-20161188.html
,Crivella,,2016-09-22T16:44:03-03:00,odia,"Romário anuncia apoio a Crivella, mas não aparece em compromisso de campanha",http://odia.ig.com.br/rio-de-janeiro/2016-09-22/romario-anuncia-apoio-a-crivella-mas-nao-aparece-em-compromisso-de-campanha.html
,Crivella,,2016-09-22T16:33:00-03:00,dci,"Romário anuncia apoio a Crivella, mas não aparece em compromisso de campanha","http://www.dci.com.br/politica/romario-anuncia-apoio-a-crivella,-mas-nao-aparece-em-compromisso-de-campanha-id575940.html"
Bruno Goés - O Globo,Crivella,,2016-09-22T15:36:00-03:00,extra,Romário não aparece para declarar apoio à Crivella,http://extra.globo.com/noticias/brasil/romario-nao-aparece-para-declarar-apoio-crivella-20160419.html
Marcos Nunes,Crivella,,2016-09-22T15:03:00-03:00,extra,Romário não comparece a primeiro evento com Crivella após declarar apoio à candidatura,http://extra.globo.com/noticias/rio/romario-nao-comparece-primeiro-evento-com-crivella-apos-declarar-apoio-candidatura-20159924.html
,Crivella,,2016-09-22T12:00:03-03:00,odia,Temer vai à cerimônia que pretende selar a paz entre a Colômbia e as Farc,http://odia.ig.com.br/rio-de-janeiro/2016-09-22/temer-vai-a-cerimonia-que-pretende-selar-a-paz-entre-a-colombia-e-as-farc.html
,Crivella,,2016-09-22T10:21:54-03:00,extra,Os dilemas dos candidatos à Prefeitura do Rio na reta final da campanha,http://extra.globo.com/noticias/extra-extra/os-dilemas-dos-candidatos-prefeitura-do-rio-na-reta-final-da-campanha-20157180.html
,Crivella,,2016-09-22T06:04:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta quinta (22),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-quinta-22.html
Rafael Soares,Crivella,,2016-09-22T06:00:00-03:00,extra,Pai de santo que apoia Crivella ficou chateado com reação de entidades da umbanda e do candomblé,http://extra.globo.com/noticias/rio/pai-de-santo-que-apoia-crivella-ficou-chateado-com-reacao-de-entidades-da-umbanda-do-candomble-20155307.html
Bruno Goés e Gustavo Schmitt - O Globo,Crivella,,2016-09-22T04:30:00-03:00,extra,Crivella fez panfleto rejeitado pela Igreja,http://extra.globo.com/noticias/brasil/crivella-fez-panfleto-rejeitado-pela-igreja-20155975.html
"Alessandra Duarte,Luciana Martinez,Marco Grillo - O Globo",Crivella,,2016-09-22T04:30:00-03:00,extra,"Eleições Rio: Propostas para reduzir filas na Saúde são frágeis, dizem analistas",http://extra.globo.com/noticias/brasil/eleicoes-rio-propostas-para-reduzir-filas-na-saude-sao-frageis-dizem-analistas-20155487.html
,Crivella,,2016-09-21T21:04:00-03:00,globo_g1,Romário anuncia apoio a Marcelo Crivella para a Prefeitura do Rio,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/romario-anuncia-apoio-marcelo-crivella-para-prefeitura-do-rio.html
,Crivella,,2016-09-21T20:44:26-03:00,r7,"Marcelo Crivella, do PRB, é o terceiro candidato entrevistado pelo “RJTV – 1ª Edição”",http://www.tvshow.com.br/2016/09/21/marcelo-crivella-do-prb-e-o-terceiro-candidato-entrevistado-pelo-rjtv-1a-edicao/
"Bruno Góes,Gustavo Schmitt - O Globo",Crivella,,2016-09-21T20:04:00-03:00,extra,Romário declara apoio a Crivella para prefeito do Rio,http://extra.globo.com/noticias/brasil/romario-declara-apoio-crivella-para-prefeito-do-rio-20154722.html
,Crivella,,2016-09-21T19:17:02-03:00,odia,Romário declara apoio a Crivella na disputa pela Prefeitura do Rio,http://odia.ig.com.br/rio-de-janeiro/2016-09-21/romario-declara-apoio-a-crivella-na-disputa-pela-prefeitura-do-rio.html
,Crivella,,2016-09-21T19:10:55-03:00,extra,Romário formaliza apoio a Crivella na disputa pela Prefeitura do Rio,http://extra.globo.com/noticias/extra-extra/romario-formaliza-apoio-crivella-na-disputa-pela-prefeitura-do-rio-20154214.html
Bruno Alfano,Crivella,,2016-09-21T18:06:00-03:00,extra,Pesquisador mostra que campanha nas redes sociais ficou mais difícil após mudança no Facebook,http://extra.globo.com/noticias/rio/pesquisador-mostra-que-campanha-nas-redes-sociais-ficou-mais-dificil-apos-mudanca-no-facebook-20153839.html
Marina Navarro Lins,Crivella,,2016-09-21T17:42:00-03:00,extra,Crivella provoca polêmica ao afirmar que não fará ‘governo autista’,http://extra.globo.com/noticias/rio/crivella-provoca-polemica-ao-afirmar-que-nao-fara-governo-autista-20153638.html
Bruno Goés e Gustavo Schmitt - O Globo,Crivella,,2016-09-21T14:00:00-03:00,extra,"Crivella defende aliança com PR, mas nega promessa de cargos a Garotinho",http://extra.globo.com/noticias/brasil/crivella-defende-alianca-com-pr-mas-nega-promessa-de-cargos-garotinho-20151587.html
Marco Grillo - O Globo,Crivella,,2016-09-21T13:04:00-03:00,extra,Pedro Paulo diz que PEC do Teto preocupa e não descarta votar contra,http://extra.globo.com/noticias/brasil/pedro-paulo-diz-que-pec-do-teto-preocupa-nao-descarta-votar-contra-20151356.html
,Crivella,,2016-09-21T11:47:02-03:00,odia,Arquidiocese nega apoio a Marcelo Crivella,http://odia.ig.com.br/rio-de-janeiro/2016-09-21/arquidiocese-nega-apoio-a-marcelo-crivella.html
,Crivella,,2016-09-21T07:05:00-03:00,dci,Olimpíada não ajuda afilhado de Paes no Rio,http://www.dci.com.br/politica/olimpiada-nao-ajuda-afilhado-de-paes-no-rio-id575523.html
,Crivella,,2016-09-21T06:22:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta quarta (21),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-quarta-21.html
"Marcos Nunes, Marina Navarro Lins e Rafael Soares",Crivella,,2016-09-21T06:00:00-03:00,extra,Entidades repudiam apoio de pais de santo a Marcelo Crivella,http://extra.globo.com/noticias/rio/entidades-repudiam-apoio-de-pais-de-santo-marcelo-crivella-20148504.html
,Crivella,,2016-09-21T05:00:00-03:00,dci,Carga tributária tende a estabilizar,http://www.dci.com.br/opiniao/carga-tributaria-tende-a-estabilizar-id575423.html
"Bernardo Mello,Renan Rodrigues,Suellen Amorim,Verônica Raner - O Globo",Crivella,,2016-09-21T04:30:00-03:00,extra,Dentro da bolha: campanha nas redes esbarra em tecnologia e ideologia,http://extra.globo.com/noticias/brasil/dentro-da-bolha-campanha-nas-redes-esbarra-em-tecnologia-ideologia-20148691.html
Fernanda Krakovics - O Globo,Crivella,,2016-09-21T00:00:00-03:00,extra,Pedro Paulo apela para rejeição a Crivella,http://extra.globo.com/noticias/brasil/pedro-paulo-apela-para-rejeicao-crivella-20149574.html
,Crivella,,2016-09-20T19:51:00-03:00,globo_g1,Marcelo Crivella se posiciona contra privatização da Cedae,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/marcelo-crivella-se-posiciona-contra-privatizacao-da-cedae.html
Gustavo Schmitt - O Globo,Crivella,,2016-09-20T18:56:00-03:00,extra,Crivella prega tolerância e diz ter ‘honra’ de fazer parte da igreja Universal,http://extra.globo.com/noticias/brasil/crivella-prega-tolerancia-diz-ter-honra-de-fazer-parte-da-igreja-universal-20147751.html
NONATO VIEGAS,Crivella,,2016-09-20T14:32:00-03:00,epoca,"A menos de duas semanas para as eleições, Romário ainda não oficializou apoio a Crivella",http://epoca.globo.com/tempo/expresso/noticia/2016/09/menos-de-duas-semanas-para-eleicoes-romario-ainda-nao-oficializou-apoio-crivella.html
Gustavo Schmitt - O Globo,Crivella,,2016-09-20T13:44:00-03:00,extra,Paes e Crivella trocam farpas sobre gastos na Saúde e na Previdência,http://extra.globo.com/noticias/brasil/paes-crivella-trocam-farpas-sobre-gastos-na-saude-na-previdencia-20145095.html
,Crivella,,2016-09-20T12:44:48-03:00,extra,"De partido coligado com Crivella, Chiquinho da Mangueira sobe em palanque com Pedro Paulo",http://extra.globo.com/noticias/extra-extra/de-partido-coligado-com-crivella-chiquinho-da-mangueira-sobe-em-palanque-com-pedro-paulo-20144602.html
,Crivella,,2016-09-20T11:54:01-03:00,odia,Cesar Maia se recusa a apoiar Pedro Paulo,http://odia.ig.com.br/rio-de-janeiro/2016-09-20/cesar-maia-se-recusa-a-apoiar-pedro-paulo.html
,Crivella,,2016-09-20T13:36:32Z,bing,Paes e Crivella trocam farpas sobre gastos na Saúde e na Previdência,http://oglobo.globo.com/brasil/paes-crivella-trocam-farpas-sobre-gastos-na-saude-na-previdencia-20145060
,Crivella,,2016-09-20T10:30:38-03:00,extra,Crivella busca apoio de católicos e Pedro Paulo de evangélicos,http://extra.globo.com/noticias/extra-extra/crivella-busca-apoio-de-catolicos-pedro-paulo-de-evangelicos-20143484.html
,Crivella,,2016-09-20T06:12:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta terça (20),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-terca-20.html
"Fernanda Krakovics,Marco Grillo,Maiá Menezes - O Globo",Crivella,,2016-09-20T04:30:00-03:00,extra,"‘Não fui um ator coadjuvante nesses oito anos’, diz Pedro Paulo",http://extra.globo.com/noticias/brasil/nao-fui-um-ator-coadjuvante-nesses-oito-anos-diz-pedro-paulo-20141841.html
,Crivella,,2016-09-19T21:01:41-03:00,r7,"Candidata à Prefeitura do Rio de Janeiro, Jandira Feghali (PCdoB) participa do “RJTV – 1ª Edição”",http://www.tvshow.com.br/2016/09/19/candidata-a-prefeitura-do-rio-de-janeiro-jandira-feghali-pcdob-participa-do-rjtv-1a-edicao/
Marlen Couto - O Globo,Crivella,,2016-09-19T19:48:00-03:00,extra,Ataques entre adversários e impeachment dominam debate na UFRJ,http://extra.globo.com/noticias/brasil/ataques-entre-adversarios-impeachment-dominam-debate-na-ufrj-20140808.html
Bernardo Mello - O Globo,Crivella,,2016-09-19T13:52:00-03:00,extra,"Contrário à munição letal, Molon sugere ‘armar’ Guarda Municipal com rádio",http://extra.globo.com/noticias/brasil/contrario-municao-letal-molon-sugere-armar-guarda-municipal-com-radio-20138326.html
,Crivella,,2016-09-19T11:39:37-03:00,extra,Cesar Maia e candidata do DEM agem em oposição a Pedro Paulo,http://extra.globo.com/noticias/extra-extra/cesar-maia-candidata-do-dem-agem-em-oposicao-pedro-paulo-20137699.html
,Crivella,,2016-09-19T06:31:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta segunda (19),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-segunda-19.html
Fernanda Calgaro e Gustavo Garcia,Crivella,,2016-09-19T05:00:00-03:00,globo_g1,Campanha esvazia Congresso nas duas últimas semanas deste mês,http://g1.globo.com/politica/noticia/2016/09/campanha-esvazia-congresso-nas-duas-ultimas-semanas-deste-mes.html
Thais Lobo - O Globo,Crivella,,2016-09-19T04:30:00-03:00,extra,"Nos ‘comícios domiciliares’, eleitores recebem candidatos e reforçam o caixa das campanhas",http://extra.globo.com/noticias/brasil/nos-comicios-domiciliares-eleitores-recebem-candidatos-reforcam-caixa-das-campanhas-20136036.html
,Crivella,,2016-09-19T02:00:00-03:00,folha,Que Cármen Lúcia reafirme na presidência do Supremo o 'cala a boca já morreu',http://www1.folha.uol.com.br/colunas/ronaldolemos/2016/09/1814408-que-carmen-lucia-reafirme-na-presidencia-do-supremo-o-cala-a-boca-ja-morreu.shtml
O Globo,Crivella,,2016-09-18T20:32:00-03:00,extra,"Cabos eleitorais de Crivella, Freixo e Jandira quase se agridem em debate que teve Pedro Paulo como alvo",http://extra.globo.com/noticias/brasil/cabos-eleitorais-de-crivella-freixo-jandira-quase-se-agridem-em-debate-que-teve-pedro-paulo-como-alvo-20135352.html
Renato Grandelle - O Globo,Crivella,,2016-09-18T17:36:00-03:00,extra,Pedro Paulo defende lei que restringe doações eleitorais,http://extra.globo.com/noticias/brasil/pedro-paulo-defende-lei-que-restringe-doacoes-eleitorais-20134907.html
"Gustavo Schmitt,Bruno Góes - O Globo",Crivella,,2016-09-18T12:12:00-03:00,extra,TRE-RJ faz operação em centro de dependentes químicos de candidato do PRB,http://extra.globo.com/noticias/brasil/tre-rj-faz-operacao-em-centro-de-dependentes-quimicos-de-candidato-do-prb-20134081.html
,Crivella,,2016-09-18T12:00:03-03:00,odia,"'Segurança é papel da prefeitura', diz Alessandro Molon",http://odia.ig.com.br/rio-de-janeiro/2016-09-18/seguranca-e-papel-da-prefeitura-diz-alessandro-molon.html
,Crivella,,2016-09-18T12:00:03-03:00,odia,Informe do DIA: Pedro Paulo escala correligionário para tentar minar Crivella,http://odia.ig.com.br/rio-de-janeiro/2016-09-18/informe-do-dia-pedro-paulo-escala-correligionario-para-tentar-minar-crivella.html
,Crivella,,2016-09-17T20:07:00-03:00,globo_g1,TRE-RJ apreende material de Crivella e suspeita de crime eleitoral,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/tre-rj-apreende-material-de-crivella-e-suspeita-de-crime-eleitoral.html
Miguel Caballero - O Globo,Crivella,,2016-09-17T17:20:00-03:00,extra,Pedro Paulo impõe condição para ir a debate na Rede Record,http://extra.globo.com/noticias/brasil/pedro-paulo-impoe-condicao-para-ir-debate-na-rede-record-20131617.html
,Crivella,,2016-09-17T12:00:00-03:00,odia,Informe: Crivella mira votos de comunidades sob influência de escolas de samba,http://odia.ig.com.br/rio-de-janeiro/2016-09-17/informe-crivella-mira-votos-de-comunidades-sob-influencia-de-escolas-de-samba.html
,Crivella,,2016-09-17T12:00:00-03:00,odia,Candidatos à prefeitura envolvem Leonel Brizola nas campanhas,http://odia.ig.com.br/rio-de-janeiro/2016-09-17/candidatos-a-prefeitura-envolvem-leonel-brizola-nas-campanhas.html
,Crivella,,2016-09-17T07:12:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio neste sábado (17),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-neste-sabado-17.html
,Crivella,,2016-09-16T06:11:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta sexta (16),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-sexta-16.html
AGÊNCIA LUPA*,Crivella,,2016-09-15T20:42:00-03:00,epoca,Candidatos a prefeito batem em Cunha e desviam de Lula nas redes sociais,http://epoca.globo.com/tempo/noticia/2016/09/candidatos-prefeito-batem-em-cunha-e-desviam-de-lula-nas-redes-sociais.html
Thais Lobo - O Globo,Crivella,,2016-09-15T18:48:00-03:00,extra,,http://extra.globo.com/noticias/brasil/vices-de-jandira-freixo-trocam-farpas-em-debate-na-fiocruz-20120436.html
,Crivella,,2016-09-15T16:45:41-03:00,planalto_presidencia,Nota à imprensa,http://www2.planalto.gov.br/acompanhe-o-planalto/notas-oficiais/notas-oficiais/nota-a-imprensa-6
Marlen Couto - O Globo,Crivella,,2016-09-15T15:48:00-03:00,extra,"‘O grande percentual de indecisos caminha na minha direção’, diz Indio sobre Ibope",http://extra.globo.com/noticias/brasil/o-grande-percentual-de-indecisos-caminha-na-minha-direcao-diz-indio-sobre-ibope-20118642.html
Miguel Caballero - O Globo,Crivella,,2016-09-15T14:36:00-03:00,extra,Freixo sobre queda em pesquisa: ‘Sigo em 2º. Rejeição vai decidir voto dos indecisos’,http://extra.globo.com/noticias/brasil/freixo-sobre-queda-em-pesquisa-sigo-em-2-rejeicao-vai-decidir-voto-dos-indecisos-20117856.html
Marco Grillo e Fernanda Krakovics - O Globo,Crivella,,2016-09-15T14:04:00-03:00,extra,Pedro Paulo comemora crescimento nas pesquisas e diz que rejeição não preocupa,http://extra.globo.com/noticias/brasil/pedro-paulo-comemora-crescimento-nas-pesquisas-diz-que-rejeicao-nao-preocupa-20117421.html
O Globo,Crivella,,2016-09-15T13:00:00-03:00,extra,Jandira comemora resultado de pesquisa do Ibope,http://extra.globo.com/noticias/brasil/jandira-comemora-resultado-de-pesquisa-do-ibope-20116510.html
,Crivella,,2016-09-15T12:00:01-03:00,odia,"Projeto de lei pretende reforçar cofres do estado em até R$ 1,5 bilhão ao ano",http://odia.ig.com.br/rio-de-janeiro/2016-09-15/projeto-de-lei-pretende-reforcar-cofres-do-estado-em-ate-r-15-bilhao-ao-ano.html
,Crivella,,2016-09-15T07:21:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta quinta (15),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-quinta-15.html
"Bernardo Mello,Rodrigo Taves,Thais Lobo - O Globo",Crivella,,2016-09-15T04:30:00-03:00,extra,"‘A gente vê a iniciativa privada como parceira’, diz Alessandro Molon",http://extra.globo.com/noticias/brasil/a-gente-ve-iniciativa-privada-como-parceira-diz-alessandro-molon-20114642.html
Renato Grandelle - O Globo,Crivella,,2016-09-15T04:30:00-03:00,extra,Candidatos à prefeitura fazem romaria até arcebispo do Rio,http://extra.globo.com/noticias/brasil/candidatos-prefeitura-fazem-romaria-ate-arcebispo-do-rio-20114586.html
,Crivella,,2016-09-15T04:24:07Z,bing,"‘A gente vê a iniciativa privada como parceira’, diz Alessandro Molon",http://oglobo.globo.com/brasil/a-gente-ve-iniciativa-privada-como-parceira-diz-alessandro-molon-20114607
,Crivella,,2016-09-14T23:08:52-03:00,r7,"Crivella abre 22 pontos de vantagem contra Freixo no Rio, diz Ibope",http://noticias.r7.com/rio-de-janeiro/crivella-abre-22-pontos-de-vantagem-contra-freixo-no-rio-diz-ibope-14092016
,Crivella,,2016-09-14T23:59:16Z,bing,RJ | BRT Rio - Page 3 - SkyscraperCity,http://www.skyscrapercity.com/showthread.php?p=135422870
Guilherme Ramalho - O Globo,Crivella,,2016-09-14T19:56:00-03:00,extra,Escola Sem Partido e Guarda Municipal dominam debate em colégio no Rio,http://extra.globo.com/noticias/brasil/escola-sem-partido-guarda-municipal-dominam-debate-em-colegio-no-rio-20113213.html
,Crivella,,2016-09-14T19:55:02-03:00,odia,"Crivella cresce e Pedro Paulo empata com Freixo, aponta Ibope",http://odia.ig.com.br/rio-de-janeiro/2016-09-14/crivella-cresce-e-pedro-paulo-empata-com-freixo-aponta-ibope.html
,Crivella,,2016-09-14T19:54:00-03:00,globo_g1,Crivella diz que pretende construir mais estacionamentos no Centro,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/crivella-diz-que-pretende-construir-mais-estacionamentos-no-centro.html
,Crivella,,2016-09-14T19:21:00-03:00,globo_g1,"Crivella tem 31%, e Freixo e Pedro Paulo, 9%, aponta Ibope no Rio",http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/crivella-tem-31-e-freixo-e-pedro-paulo-9-aponta-ibope-no-rio.html
,Crivella,,2016-09-14T06:08:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta quarta (14),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-quarta-14.html
,Crivella,,2016-09-14T02:16:27Z,bing,Barra em Dia: Região volta a sonhar com emancipação política após êxito olímpico | Boa Informação,http://boainformacao.com.br/2016/09/barra-em-dia-regiao-volta-a-sonhar-com-emancipacao-politica-apos-exito-olimpico/
,Crivella,,2016-09-14T01:26:21Z,bing,Barra em Dia: Região volta a sonhar com emancipação política após êxito olímpico,http://www.jornalfloripa.com.br/barra-em-dia-regiao-volta-a-sonhar-com-emancipacao-politica-apos-exito-olimpico/
,Crivella,,2016-09-13T22:00:00-03:00,odia,Barra em Dia: Região volta a sonhar com emancipação política após êxito olímpico,http://odia.ig.com.br/rio-de-janeiro/2016-09-13/barra-em-dia-regiao-volta-a-sonhar-com-emancipacao-politica-apos-exito-olimpico.html
,Crivella,,2016-09-13T21:38:00-03:00,odia,Apoio a Crivella evidencia racha no PSB do Rio,http://odia.ig.com.br/rio-de-janeiro/2016-09-13/apoio-a-crivella-evidencia-racha-no-psb-do-rio.html
Marlen Couto - O Globo,Crivella,,2016-09-13T21:24:00-03:00,extra,Indio da Costa minimiza apoio de dissidentes do PSB a Crivella,http://extra.globo.com/noticias/brasil/indio-da-costa-minimiza-apoio-de-dissidentes-do-psb-crivella-20106119.html
,Crivella,,2016-09-13T19:48:00-03:00,globo_g1,Crivella promete estimular pequenos negócios em comunidades carentes,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/crivella-promete-estimular-pequenos-negocios-em-comunidades-carentes.html
Fernanda Krakovics - O Globo,Crivella,,2016-09-13T19:28:00-03:00,extra,"Após visitar arcebispo, Pedro Paulo evita opinar sobre aborto em casos de zika",http://extra.globo.com/noticias/brasil/apos-visitar-arcebispo-pedro-paulo-evita-opinar-sobre-aborto-em-casos-de-zika-20105278.html
Bruno Góes - O Globo,Crivella,,2016-09-13T13:48:00-03:00,extra,Dissidentes do PSB declaram apoio à candidatura de Crivella,http://extra.globo.com/noticias/brasil/dissidentes-do-psb-declaram-apoio-candidatura-de-crivella-20102372.html
,Crivella,,2016-09-13T12:00:02-03:00,odia,Janot usa interceptação telefônica em que Paes é citado na denúncia contra Cunha,http://odia.ig.com.br/rio-de-janeiro/2016-09-13/janot-usa-interceptacao-telefonica-em-que-paes-e-citado-na-denuncia-contra-cunha.html
,Crivella,,2016-09-13T11:46:02-03:00,odia,Marcelo Crivella ganha apoio do PHS,http://odia.ig.com.br/rio-de-janeiro/2016-09-13/marcelo-crivella-ganha-apoio-do-phs.html
,Crivella,,2016-09-13T10:30:56-03:00,extra,"Bethlem, Clarissa Garotinho e os rumos na campanha de Crivella",http://extra.globo.com/noticias/extra-extra/bethlem-clarissa-garotinho-os-rumos-na-campanha-de-crivella-20101055.html
,Crivella,,2016-09-13T09:08:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta terça (13),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-terca-13.html
Bruno Alfano,Crivella,,2016-09-13T06:00:00-03:00,extra,Jandira Feghali critica candidatos apoiados por Dilma que votaram contra ela,http://extra.globo.com/noticias/rio/jandira-feghali-critica-candidatos-apoiados-por-dilma-que-votaram-contra-ela-20099885.html
Renato Grandelle - O Globo,Crivella,,2016-09-13T04:30:00-03:00,extra,Vencer a rejeição é o desafio da corrida à prefeitura no Rio,http://extra.globo.com/noticias/brasil/vencer-rejeicao-o-desafio-da-corrida-prefeitura-no-rio-20099846.html
,Crivella,,2016-09-12T19:58:00-03:00,globo_g1,Crivella promete revitalizar bairros  com desemprego mais alto no Rio,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/crivella-promete-revitalizar-bairros-com-desemprego-mais-alto-no-rio.html
Marlen Couto - O Globo,Crivella,,2016-09-12T16:40:00-03:00,extra,"‘Não tenho nada contra o fiel da Universal’, diz Indio após ataques a Crivella",http://extra.globo.com/noticias/brasil/nao-tenho-nada-contra-fiel-da-universal-diz-indio-apos-ataques-crivella-20095903.html
,Crivella,,2016-09-12T11:51:05-03:00,odia,Quatro candidatos à prefeitura votarão a favor da saída de Cunha,http://odia.ig.com.br/brasil/2016-09-12/quatro-candidatos-a-prefeitura-votarao-a-favor-da-saida-de-cunha.html
,Crivella,,2016-09-12T05:00:00-03:00,globo_g1,Veja a agenda dos candidatos à prefeitura do Rio nesta segunda (12),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-nesta-segunda-12.html
Marcello Corrêa - O Globo,Crivella,,2016-09-11T17:36:00-03:00,extra,Crivella encontra Freixo e diz que segundo turno com xará seria ‘melhor dos mundos’,http://extra.globo.com/noticias/brasil/crivella-encontra-freixo-diz-que-segundo-turno-com-xara-seria-melhor-dos-mundos-20090508.html
,Crivella,,2016-09-11T11:46:02-03:00,odia,Especialistas criticam propostas de candidatos para a mobilidade,http://odia.ig.com.br/rio-de-janeiro/observatorio/2016-09-11/especialistas-criticam-propostas-de-candidatos-para-a-mobilidade.html
,Crivella,,2016-09-11T07:27:00-03:00,globo_g1,Veja a agenda dos candidatos à Prefeitura do Rio neste domingo (11),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-neste-domingo-11.html
,Crivella,,2016-09-11T02:05:00-03:00,globo_g1,Datafolha mostra qual a imagem dos candidatos para os eleitores do Rio,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/datafolha-mostra-qual-imagem-dos-candidatos-para-os-eleitores-do-rio.html
,Crivella,,2016-09-10T18:11:01-03:00,otempo,Candidato do PMDB à prefeitura é alvo dos demais candidatos em debate,http://www.otempo.com.br/capa/pol%C3%ADtica/candidato-do-pmdb-%C3%A0-prefeitura-%C3%A9-alvo-dos-demais-candidatos-em-debate-1.1368761
,Crivella,,2016-09-10T12:00:00-03:00,odia,Informe: Campeão do Concurso Nacional de Marchinhas é autor do forró de Crivella,http://odia.ig.com.br/rio-de-janeiro/2016-09-10/informe-campeao-do-concurso-nacional-de-marchinhas-e-autor-do-forro-de-crivella.html
Marco Grillo - O Globo,Crivella,,2016-09-10T10:20:00-03:00,extra,"‘Só de não ter passado mal, é uma evolução’, diz Flávio Bolsonaro em debate na TV",http://extra.globo.com/noticias/brasil/so-de-nao-ter-passado-mal-uma-evolucao-diz-flavio-bolsonaro-em-debate-na-tv-20085051.html
,Crivella,,2016-09-10T07:30:05-03:00,extra,#TiroPorradaBomba: os momentos mais eletrizantes (e tensos) do debate com candidatos à prefeitura do Rio,http://extra.globo.com/noticias/extra-extra/tiroporradabomba-os-momentos-mais-eletrizantes-tensos-do-debate-com-candidatos-prefeitura-do-rio-20084686.html
,Crivella,,2016-09-10T07:17:00-03:00,globo_g1,Veja a agenda dos candidatos à Prefeitura do Rio neste sábado (10),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/09/veja-agenda-dos-candidatos-prefeitura-do-rio-neste-sabado-10.html
,Crivella,,2016-09-10T07:15:28-03:00,extra,#SóLove: a troca de gentilezas no debate dos candidatos à prefeitura do Rio na Rede TV!,http://extra.globo.com/noticias/extra-extra/solove-troca-de-gentilezas-no-debate-dos-candidatos-prefeitura-do-rio-na-rede-tv-20084681.html
,Crivella,,2016-09-10T06:36:11-03:00,r7,Governo Paes e Pedro Paulo são alvos de ataque em debate no Rio,http://noticias.r7.com/eleicoes-2016/governo-paes-e-pedro-paulo-sao-alvos-de-ataque-em-debate-no-rio-10092016
,Crivella,,2016-09-10T05:00:00-03:00,globo_g1,Você viu? Presidente filipino ofende Obama e outras notícias da semana,http://g1.globo.com/mundo/noticia/2016/09/voce-viu-presidente-filipino-ofende-obama-e-outras-noticias-da-semana.html
